"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US13129","Gordon County, Georgia","20446","397","5.9","1.4","6.3","1.3","10.2","1.5","12.6","2.1","16.7","2.1","17.8","2.2","11.4","1.5","12.5","2.3","3.5","1.1","3.1","1.3","48662","2477","66636","4373","40.6","(X)","(X)","(X)","(X)","(X)","14905","628","4.0","1.5","2.3","0.9","7.3","1.8","12.9","2.5","17.5","2.5","17.7","2.5","14.5","2.0","15.6","3.0","4.2","1.3","3.9","1.8","56784","2813","76396","5476","(X)","(X)","39.3","(X)","(X)","(X)","11349","704","1.9","1.2","1.2","0.6","5.2","1.7","10.9","2.7","16.2","2.8","17.8","3.0","17.6","2.5","19.3","3.9","5.0","1.6","4.9","2.3","71205","4182","85504","5844","(X)","(X)","(X)","(X)","(X)","(X)","5541","528","11.8","3.8","17.6","3.5","20.5","3.9","14.2","3.5","11.8","3.6","15.8","5.0","2.9","1.4","2.7","1.4","1.6","1.8","1.0","1.1","25012","3332","37091","5109","(X)","(X)","(X)","(X)","43.0","(X)"
"0500000US13131","Grady County, Georgia","9116","301","9.5","2.6","6.2","1.9","12.1","3.1","10.6","2.8","13.2","2.6","18.0","3.2","11.4","2.4","12.3","2.8","3.7","1.8","2.9","1.5","48047","4373","63599","4625","46.2","(X)","(X)","(X)","(X)","(X)","6446","434","4.6","2.5","3.5","1.4","8.7","3.0","11.0","3.3","12.9","2.7","22.0","3.7","13.3","3.1","14.9","3.3","5.0","2.6","4.0","2.0","58000","5419","75349","5999","(X)","(X)","45.3","(X)","(X)","(X)","4603","428","0.8","0.9","3.1","1.5","6.2","2.4","8.5","2.6","8.5","2.5","24.7","4.9","15.1","3.8","20.5","4.4","7.0","3.5","5.5","2.8","72290","5526","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2670","346","23.6","6.8","12.9","5.0","20.2","6.1","8.1","3.7","15.2","6.1","11.5","5.1","5.8","4.1","2.1","1.9","0.5","0.8","0.1","0.2","19013","5071","31692","4335","(X)","(X)","(X)","(X)","47.0","(X)"
"0500000US13133","Greene County, Georgia","7371","274","5.6","1.7","7.0","2.1","10.7","2.2","11.3","2.0","10.6","2.4","14.2","2.5","10.7","2.3","12.4","2.2","6.8","1.8","10.6","2.1","57880","4126","99597","8696","40.3","(X)","(X)","(X)","(X)","(X)","5031","311","2.3","1.0","3.7","2.8","6.0","2.3","11.0","2.7","11.9","3.3","14.1","3.1","14.2","3.3","16.5","3.1","8.8","2.5","11.4","2.3","77952","7079","116122","11632","(X)","(X)","39.3","(X)","(X)","(X)","3837","285","1.1","1.1","0.5","0.5","4.0","1.7","6.9","2.3","7.8","2.2","16.0","3.8","16.8","4.2","20.3","3.8","11.5","3.3","15.0","3.1","96295","8692","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2340","298","12.9","5.4","14.3","4.0","20.9","5.1","12.1","3.9","7.9","3.4","14.2","5.7","3.7","1.9","2.9","2.4","2.4","2.5","8.8","5.8","26160","4307","63444","20502","(X)","(X)","(X)","(X)","41.1","(X)"
"0500000US13135","Gwinnett County, Georgia","299683","1004","3.9","0.3","2.7","0.4","6.2","0.5","8.0","0.4","12.0","0.6","18.5","0.7","14.1","0.6","18.2","0.7","8.5","0.4","7.8","0.5","72787","1157","94951","1617","36.6","(X)","(X)","(X)","(X)","(X)","225267","1947","2.6","0.3","1.9","0.4","5.3","0.6","6.8","0.5","10.6","0.8","18.0","0.7","14.8","0.8","20.4","0.9","10.2","0.5","9.3","0.6","82919","1552","104510","1952","(X)","(X)","37.9","(X)","(X)","(X)","168751","2758","1.2","0.3","1.5","0.5","3.2","0.4","4.9","0.5","9.0","0.8","16.7","0.9","16.0","0.9","23.1","1.2","12.7","0.7","11.7","0.7","96236","2078","118360","2399","(X)","(X)","(X)","(X)","(X)","(X)","74416","1892","8.6","1.2","5.5","0.8","10.4","1.2","12.9","1.2","17.4","1.5","20.1","1.6","11.6","1.1","8.9","0.9","2.4","0.5","2.2","0.6","44859","1925","59768","2816","(X)","(X)","(X)","(X)","29.9","(X)"
"0500000US13137","Habersham County, Georgia","15258","442","5.6","1.4","7.3","1.2","10.5","1.9","8.4","1.6","13.8","2.0","22.2","2.3","13.2","1.9","12.5","2.0","2.9","0.9","3.6","0.9","54147","3259","67348","3118","40.7","(X)","(X)","(X)","(X)","(X)","10272","565","3.4","1.4","3.6","1.4","5.7","1.6","7.4","1.5","14.2","2.5","23.1","3.0","16.5","2.6","17.3","2.8","3.9","1.3","4.9","1.3","66551","3309","80581","3729","(X)","(X)","40.6","(X)","(X)","(X)","8561","563","1.8","1.2","2.3","1.3","3.8","1.5","6.0","1.5","13.6","2.5","24.7","3.2","18.6","3.1","19.0","3.2","4.5","1.5","5.8","1.6","72534","4323","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4986","529","10.5","3.1","15.0","3.2","21.3","3.9","11.7","3.4","12.3","3.4","19.3","4.3","6.1","2.0","2.4","1.4","0.3","0.4","1.0","0.6","26688","3592","38559","3662","(X)","(X)","(X)","(X)","40.5","(X)"
"0500000US13139","Hall County, Georgia","65555","698","4.1","0.7","3.2","0.5","8.3","1.0","9.1","0.9","13.4","1.2","19.0","1.3","14.1","1.0","16.0","1.1","6.5","0.7","6.3","0.7","63651","1909","88046","2940","38.2","(X)","(X)","(X)","(X)","(X)","49002","818","2.7","0.9","1.8","0.4","6.4","1.0","7.6","0.9","12.1","1.3","20.0","1.3","15.0","1.3","18.9","1.4","8.0","0.9","7.5","0.8","74139","2871","97398","3145","(X)","(X)","38.0","(X)","(X)","(X)","37220","994","1.8","1.0","0.7","0.3","3.7","0.8","5.9","1.1","10.4","1.4","20.0","1.7","15.7","1.5","22.6","1.8","10.1","1.1","9.1","1.1","86879","3502","110221","4075","(X)","(X)","(X)","(X)","(X)","(X)","16553","814","9.6","1.5","8.3","1.5","16.0","2.5","14.0","2.3","17.8","2.4","15.0","2.0","10.1","1.7","5.9","1.4","1.5","0.6","1.8","0.9","36465","2210","54310","7053","(X)","(X)","(X)","(X)","36.0","(X)"
"0500000US13141","Hancock County, Georgia","3072","471","9.8","4.3","6.2","2.9","19.0","5.8","19.6","5.0","14.3","4.8","10.0","3.3","7.4","3.6","9.4","2.7","1.8","1.2","2.5","1.6","32914","2647","53687","5854","41.5","(X)","(X)","(X)","(X)","(X)","1930","361","3.7","3.7","3.9","2.4","16.1","7.6","20.3","6.4","9.9","4.7","13.1","4.7","11.6","5.4","14.6","4.4","2.8","2.0","4.0","2.6","47500","13033","70430","9124","(X)","(X)","40.7","(X)","(X)","(X)","1081","222","0.0","4.1","2.9","2.9","6.0","3.4","19.1","7.7","5.2","3.6","20.0","7.5","14.2","8.0","20.6","6.6","5.0","3.5","7.1","4.7","64631","19409","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1142","276","20.0","8.2","10.1","6.3","24.2","9.2","18.5","8.4","21.7","10.3","4.5","5.3","0.4","0.8","0.7","1.1","0.0","3.9","0.0","3.9","23500","5722","25276","3534","(X)","(X)","(X)","(X)","42.8","(X)"
"0500000US13143","Haralson County, Georgia","11454","282","7.5","2.3","5.8","1.9","9.8","2.5","10.1","2.3","14.5","2.3","17.9","3.2","10.3","2.1","13.5","2.5","7.6","2.1","3.0","2.0","52021","4869","70797","5784","33.6","(X)","(X)","(X)","(X)","(X)","8312","439","4.0","1.8","2.5","1.7","5.8","2.2","10.7","2.8","14.3","2.5","20.5","3.6","12.7","2.6","15.6","3.1","10.0","2.7","3.7","2.8","64440","3961","82760","7669","(X)","(X)","33.6","(X)","(X)","(X)","6317","498","2.9","2.0","1.7","1.2","3.7","1.6","10.3","3.0","10.9","2.3","19.2","4.0","14.5","3.2","19.1","4.1","13.2","3.4","4.6","3.7","77279","6287","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3142","425","17.6","6.0","14.4","5.6","20.6","5.8","9.1","4.2","17.6","5.7","11.4","4.3","3.5","2.9","4.7","3.1","0.0","1.4","1.1","1.5","22481","5618","34751","5345","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US13145","Harris County, Georgia","12429","374","3.6","1.2","1.6","0.7","5.5","1.6","8.0","2.3","9.5","2.1","19.0","2.9","13.9","2.6","21.0","3.0","9.4","2.0","8.5","2.2","79860","6101","103532","6971","44.3","(X)","(X)","(X)","(X)","(X)","9948","457","2.9","1.2","0.5","0.3","3.1","1.2","7.1","2.5","9.4","2.2","16.1","3.3","15.3","2.8","24.6","3.7","11.1","2.4","10.0","2.7","91771","9164","115223","8495","(X)","(X)","42.9","(X)","(X)","(X)","8485","523","0.7","0.6","0.3","0.2","2.3","1.3","5.4","2.9","8.2","2.1","15.7","4.0","15.8","3.2","27.2","4.1","12.6","2.9","11.7","3.2","103534","8634","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2481","384","9.6","4.2","6.4","3.3","12.6","4.8","13.5","5.0","13.1","5.5","29.7","7.2","8.3","4.3","3.7","2.4","1.0","1.2","2.1","1.8","45165","10029","49988","6419","(X)","(X)","(X)","(X)","44.2","(X)"
"0500000US13147","Hart County, Georgia","10271","407","9.4","2.6","6.1","2.0","10.9","2.8","11.1","2.6","14.8","2.4","19.3","3.7","11.7","3.0","10.8","2.4","4.0","1.8","1.9","0.7","45874","5630","60412","3837","43.2","(X)","(X)","(X)","(X)","(X)","6767","456","3.4","1.7","4.1","2.0","8.9","3.9","7.8","2.3","14.3","3.1","22.9","4.4","16.2","4.4","14.9","3.4","4.5","2.2","2.9","1.1","62817","4628","73543","5339","(X)","(X)","43.9","(X)","(X)","(X)","5116","469","0.6","0.7","2.3","1.8","6.6","3.5","7.2","2.7","13.1","3.3","27.4","5.7","15.0","4.3","18.4","4.3","5.9","3.0","3.5","1.4","69155","5503","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3504","391","21.9","6.6","10.3","4.1","16.9","5.2","17.5","6.5","13.6","4.9","11.0","5.3","2.6","1.8","3.8","2.3","2.4","2.6","0.0","1.3","25605","5096","33435","4615","(X)","(X)","(X)","(X)","41.1","(X)"
"0500000US13149","Heard County, Georgia","4649","187","7.5","2.8","7.4","2.6","15.1","3.8","9.0","2.3","10.3","2.3","22.5","3.7","12.5","2.6","12.3","3.0","1.5","1.0","1.8","0.9","50583","5983","58202","4457","47.2","(X)","(X)","(X)","(X)","(X)","3245","257","3.7","1.5","4.0","2.4","12.2","4.3","7.3","2.4","10.3","2.7","27.9","6.0","14.6","3.6","15.6","3.9","2.2","1.4","2.3","1.2","63277","4664","67955","4819","(X)","(X)","50.0","(X)","(X)","(X)","2254","274","1.7","1.5","1.7","1.5","11.2","5.6","6.4","2.3","9.6","3.1","27.1","6.8","18.2","5.2","18.1","5.0","2.6","1.8","3.3","1.7","68704","5866","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1404","235","17.9","8.5","15.3","7.9","22.3","7.0","11.5","5.5","11.3","5.7","13.3","6.0","3.2","3.0","4.5","2.6","0.0","3.2","0.6","0.9","22397","3599","33753","6526","(X)","(X)","(X)","(X)","40.8","(X)"
"0500000US13151","Henry County, Georgia","78204","735","2.9","0.6","2.3","0.6","5.6","0.8","8.1","0.9","13.5","1.4","20.6","1.4","16.1","1.3","18.0","1.4","7.3","1.0","5.7","0.8","71110","1677","88225","2479","40.4","(X)","(X)","(X)","(X)","(X)","58925","1397","1.9","0.5","1.4","0.6","4.3","1.0","7.3","1.2","11.2","1.4","20.3","1.7","17.5","1.8","20.8","1.6","8.5","1.3","6.9","1.0","80348","2029","97030","3202","(X)","(X)","41.0","(X)","(X)","(X)","42028","1630","0.9","0.4","0.9","0.5","2.3","0.5","5.6","1.3","8.3","1.4","18.1","1.9","18.6","2.0","25.8","2.1","11.0","1.8","8.5","1.1","93578","2701","110204","3649","(X)","(X)","(X)","(X)","(X)","(X)","19279","1187","7.2","1.9","5.6","1.8","11.6","2.6","12.1","2.2","20.8","4.0","22.0","2.9","11.1","2.2","6.2","1.7","1.5","0.9","2.0","1.0","45935","2947","54304","3306","(X)","(X)","(X)","(X)","36.9","(X)"
"0500000US13153","Houston County, Georgia","58042","674","5.9","1.0","3.3","0.7","8.2","1.3","10.3","1.3","10.6","1.2","18.2","1.5","14.0","1.3","17.5","1.6","7.4","1.2","4.5","0.8","65870","2662","80547","2470","39.0","(X)","(X)","(X)","(X)","(X)","40727","1041","3.7","0.7","2.0","0.6","5.6","1.1","8.1","1.3","10.3","1.6","17.7","1.7","15.3","1.5","21.5","2.1","9.8","1.7","6.1","1.1","80005","3910","93810","3415","(X)","(X)","40.5","(X)","(X)","(X)","29912","1106","1.0","0.6","1.5","0.6","2.5","0.7","4.8","1.1","7.2","1.5","17.4","2.0","17.7","1.6","26.8","3.0","12.9","2.2","8.1","1.4","97855","2504","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17315","1068","12.0","2.7","6.4","1.6","15.2","2.9","15.8","2.8","14.6","2.2","17.5","2.5","10.5","2.2","5.7","1.5","1.9","1.2","0.4","0.3","35414","2287","45686","2873","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US13155","Irwin County, Georgia","3477","198","11.6","4.2","6.0","2.7","16.1","4.2","11.0","3.1","11.8","4.1","23.2","5.6","6.7","2.6","9.0","3.4","1.1","1.0","3.5","2.8","41484","7127","54749","7801","48.7","(X)","(X)","(X)","(X)","(X)","2261","264","8.9","5.3","1.5","1.9","11.8","4.8","8.9","3.6","10.3","3.9","29.0","7.3","9.1","3.8","13.5","5.0","1.7","1.6","5.3","4.4","58538","6095","69128","11953","(X)","(X)","55.1","(X)","(X)","(X)","1710","233","6.7","5.5","0.0","2.6","6.4","3.8","8.1","4.5","11.6","5.0","31.1","8.8","10.1","4.6","16.9","6.4","2.2","2.1","7.0","5.9","64470","6067","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1216","242","16.7","7.5","14.3","6.3","24.4","8.7","15.0","6.8","14.3","7.9","12.5","5.9","2.2","2.0","0.6","1.1","0.0","3.6","0.0","3.6","21667","4566","27753","3827","(X)","(X)","(X)","(X)","36.8","(X)"
"0500000US13157","Jackson County, Georgia","24268","349","4.0","1.0","3.1","0.9","7.3","1.5","8.0","1.1","11.7","1.7","20.2","1.8","14.7","1.9","19.1","1.9","7.2","1.5","4.7","1.0","68307","3418","84539","3710","37.0","(X)","(X)","(X)","(X)","(X)","19184","459","2.6","0.9","1.5","0.5","6.2","1.6","6.8","1.1","10.3","1.8","20.2","2.0","15.2","2.3","22.5","2.3","8.9","1.9","5.7","1.3","77765","3516","93903","4238","(X)","(X)","39.5","(X)","(X)","(X)","15314","592","1.6","1.0","0.9","0.5","2.7","0.9","4.9","1.1","8.6","1.7","21.0","2.4","16.8","2.7","26.6","2.8","10.2","2.2","6.8","1.5","89133","6268","104642","4765","(X)","(X)","(X)","(X)","(X)","(X)","5084","451","10.3","3.3","9.6","3.9","13.0","3.3","13.7","3.3","18.8","4.1","19.8","4.0","9.6","3.4","4.0","2.2","0.4","0.4","0.7","0.7","37970","4057","44652","5201","(X)","(X)","(X)","(X)","25.6","(X)"
"0500000US13159","Jasper County, Georgia","5326","235","7.4","2.6","4.6","1.8","8.4","2.7","10.9","2.7","17.2","3.8","20.2","4.1","13.7","2.9","10.3","2.5","5.1","2.4","2.2","1.4","52409","5941","64475","4493","38.9","(X)","(X)","(X)","(X)","(X)","4175","278","5.9","2.8","3.5","2.0","5.6","2.3","10.2","3.0","20.0","4.6","19.7","4.9","14.9","3.6","11.8","3.1","6.0","3.1","2.5","1.7","57161","5816","69257","5349","(X)","(X)","39.5","(X)","(X)","(X)","3061","266","4.2","2.7","1.4","1.4","4.0","2.3","7.6","3.1","17.7","4.7","24.0","6.1","18.0","4.7","14.0","4.0","5.7","3.5","3.4","2.3","67268","4404","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1151","230","14.7","5.7","9.2","5.5","19.3","9.2","13.6","7.5","10.6","6.2","16.5","7.3","8.3","4.2","4.8","4.1","1.7","1.9","1.2","1.7","27527","5561","43421","6594","(X)","(X)","(X)","(X)","35.0","(X)"
"0500000US13161","Jeff Davis County, Georgia","5139","344","13.3","5.6","5.6","2.8","9.1","3.6","17.7","4.5","18.7","5.5","14.9","4.3","8.9","3.5","9.8","3.5","1.2","1.3","0.8","0.8","36987","4074","49308","5139","39.3","(X)","(X)","(X)","(X)","(X)","3855","377","12.2","5.9","3.5","3.1","6.7","3.6","17.7","4.6","18.7","6.7","17.5","5.3","9.0","3.6","12.3","4.5","1.6","1.8","1.0","1.1","42943","8094","54197","6273","(X)","(X)","41.8","(X)","(X)","(X)","2590","332","2.9","3.1","1.1","1.2","5.6","4.0","17.8","6.2","17.7","6.5","19.8","7.1","12.9","5.2","18.4","6.2","2.4","2.5","1.5","1.7","52798","12864","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1284","316","21.5","10.0","11.9","5.8","16.4","7.9","19.8","9.1","17.1","7.6","7.1","5.3","4.0","6.0","2.0","2.2","0.0","3.4","0.2","0.3","25054","9400","30375","6618","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US13163","Jefferson County, Georgia","5583","264","13.2","3.1","7.2","2.4","12.1","2.3","14.8","3.2","12.7","2.7","14.7","2.9","9.3","2.5","12.8","3.5","1.9","1.1","1.5","0.8","37009","3522","53761","4384","43.0","(X)","(X)","(X)","(X)","(X)","3787","303","11.4","3.4","1.6","1.6","9.4","2.6","12.7","3.3","14.6","3.7","18.0","3.9","11.4","3.3","16.3","4.8","2.6","1.7","2.1","1.2","50587","6788","63978","5987","(X)","(X)","45.7","(X)","(X)","(X)","2441","265","4.4","3.3","1.4","1.6","4.3","2.6","8.9","3.9","14.6","4.6","22.6","5.5","16.3","4.5","20.6","6.0","4.0","2.6","2.9","1.9","67889","8775","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1796","264","17.0","5.9","19.0","5.8","19.3","5.6","19.5","6.6","8.0","3.8","9.4","3.6","3.1","1.9","4.5","4.1","0.3","0.5","0.0","2.5","21603","2858","30424","4172","(X)","(X)","(X)","(X)","35.2","(X)"
"0500000US13165","Jenkins County, Georgia","3392","309","14.5","6.4","18.1","7.8","15.8","5.6","14.9","4.8","10.8","5.6","17.4","6.2","3.4","2.4","4.8","3.1","0.3","0.4","0.1","0.2","25712","3704","36020","5202","36.0","(X)","(X)","(X)","(X)","(X)","2066","278","2.1","2.9","19.6","11.5","11.1","5.4","12.8","5.4","14.2","8.6","26.2","9.9","5.5","3.8","7.9","5.1","0.4","0.8","0.1","0.3","39241","13281","47159","8134","(X)","(X)","42.2","(X)","(X)","(X)","1633","269","2.7","3.7","21.1","14.5","5.7","4.0","6.2","5.3","15.4","10.7","32.8","12.3","5.4","4.2","10.0","6.8","0.6","1.0","0.2","0.4","49294","11515","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1326","314","33.8","12.4","18.5","8.7","20.4","10.7","19.7","9.8","5.0","3.5","2.7","3.0","0.0","3.3","0.0","3.3","0.0","3.3","0.0","3.3","14490","5089","18132","2487","(X)","(X)","(X)","(X)","26.4","(X)"
"0500000US13167","Johnson County, Georgia","3483","302","8.8","2.8","9.6","3.1","15.7","3.6","10.3","2.8","12.0","3.3","18.9","4.5","14.8","3.4","7.0","2.7","2.6","1.5","0.3","0.4","42421","5590","49763","3994","51.8","(X)","(X)","(X)","(X)","(X)","2243","224","6.2","3.3","7.0","3.5","14.1","4.8","10.9","4.3","8.1","2.5","27.0","6.5","13.2","4.1","9.5","3.8","3.6","2.2","0.5","0.7","51314","2615","55675","6014","(X)","(X)","54.4","(X)","(X)","(X)","1366","193","1.9","2.1","2.0","2.5","15.4","6.9","5.8","3.3","8.9","3.5","27.8","7.6","18.5","6.3","13.5","5.6","5.3","3.6","0.8","1.1","58265","8152","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1240","219","13.9","5.9","17.3","6.7","19.0","7.2","12.4","6.0","17.3","6.5","6.3","3.7","10.4","4.6","2.5","3.0","0.8","1.9","0.0","3.6","22286","9938","34665","5218","(X)","(X)","(X)","(X)","43.5","(X)"
"0500000US13169","Jones County, Georgia","10914","320","5.5","2.1","3.7","1.4","10.2","2.6","8.6","2.2","12.4","3.1","17.7","3.0","16.2","3.2","18.6","2.9","4.4","1.6","2.6","1.0","63046","8632","72211","3878","33.1","(X)","(X)","(X)","(X)","(X)","7969","398","3.2","1.6","1.9","1.3","7.8","2.9","7.8","2.4","12.2","3.5","17.1","3.5","17.5","3.6","24.3","3.7","5.0","2.1","3.2","1.2","74759","7044","81816","4737","(X)","(X)","31.7","(X)","(X)","(X)","6469","467","2.0","1.1","0.7","0.8","6.2","3.0","6.2","2.5","9.9","3.2","17.4","3.9","19.0","4.2","28.8","4.5","6.1","2.6","3.7","1.4","83116","8738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2945","410","13.2","6.2","8.5","4.3","16.9","6.0","11.4","4.6","14.3","5.8","17.7","6.3","12.4","6.3","3.0","2.3","1.4","1.3","1.1","1.5","34886","12299","43483","4568","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US13171","Lamar County, Georgia","6658","245","9.0","3.3","5.3","2.7","9.9","3.6","10.0","2.9","15.8","4.3","19.8","3.4","12.5","3.7","10.6","3.1","4.7","1.8","2.4","1.3","50088","5160","64162","5697","41.5","(X)","(X)","(X)","(X)","(X)","3730","340","3.1","2.2","4.7","3.3","5.7","3.0","5.4","2.7","12.0","4.4","25.7","5.5","13.3","5.2","17.5","5.0","8.8","3.4","3.9","2.1","66003","6558","85232","8092","(X)","(X)","41.5","(X)","(X)","(X)","2989","335","1.5","1.4","1.6","1.6","5.0","3.1","5.1","2.7","10.3","4.3","25.8","6.0","15.1","6.3","20.8","6.4","9.8","4.2","4.9","2.6","76581","10112","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2928","424","17.1","6.8","6.8","4.5","14.6","7.0","15.1","6.0","22.7","8.5","11.5","3.8","10.8","5.7","1.3","1.5","0.0","1.5","0.0","1.5","32027","8690","36072","4282","(X)","(X)","(X)","(X)","41.1","(X)"
"0500000US13173","Lanier County, Georgia","3825","192","15.2","4.7","8.1","3.6","14.4","5.1","15.3","5.0","10.2","4.1","12.6","4.2","11.2","4.6","9.3","4.3","1.5","1.4","2.1","2.1","32158","4962","48487","6186","44.2","(X)","(X)","(X)","(X)","(X)","2540","251","10.9","5.3","7.9","4.2","12.6","5.2","8.3","3.9","8.3","4.6","17.6","6.0","15.5","6.7","13.5","6.3","2.3","2.1","3.1","3.2","50942","7410","60677","8860","(X)","(X)","53.8","(X)","(X)","(X)","1927","255","8.5","5.4","1.9","2.0","7.8","5.0","8.7","4.9","11.0","5.8","18.9","7.0","19.0","8.4","17.0","7.7","3.0","2.8","4.2","4.1","61592","14262","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1285","213","23.7","9.1","11.7","7.1","21.2","10.2","28.4","10.8","8.6","6.4","3.5","3.0","2.1","2.4","0.9","1.4","0.0","3.4","0.0","3.4","19366","3762","22684","3814","(X)","(X)","(X)","(X)","25.2","(X)"
"0500000US13175","Laurens County, Georgia","17159","434","11.7","2.2","9.6","1.9","13.2","2.0","10.2","1.9","15.3","1.6","14.9","1.9","9.4","1.4","9.5","1.4","2.7","0.7","3.4","1.1","39476","2229","61056","6735","60.7","(X)","(X)","(X)","(X)","(X)","11513","545","7.4","1.6","8.6","2.3","7.7","1.6","10.8","2.3","16.3","2.3","17.8","2.4","11.2","2.1","11.5","2.1","3.9","1.0","4.7","1.5","48960","4634","73667","9671","(X)","(X)","58.7","(X)","(X)","(X)","7445","486","3.5","1.2","4.7","2.6","4.5","1.6","8.8","2.7","15.9","3.0","19.5","3.1","15.9","3.0","16.2","3.1","5.5","1.5","5.5","1.7","64045","4401","81632","5454","(X)","(X)","(X)","(X)","(X)","(X)","5646","570","22.5","5.4","13.0","3.3","25.7","4.8","9.6","2.7","13.0","3.0","8.3","2.3","3.1","1.4","4.0","2.0","0.3","0.4","0.5","0.5","18754","2207","31300","3881","(X)","(X)","(X)","(X)","62.8","(X)"
"0500000US13177","Lee County, Georgia","10550","242","4.7","1.9","2.3","0.9","7.3","2.1","5.8","1.9","13.4","2.8","20.0","3.5","16.8","2.7","21.5","4.0","4.9","1.9","3.4","1.0","68338","5602","80530","3837","32.8","(X)","(X)","(X)","(X)","(X)","8288","378","3.6","1.7","1.3","0.7","6.2","2.5","5.8","2.3","10.3","3.2","19.6","3.7","17.0","3.1","26.3","4.6","5.7","2.3","4.2","1.3","79034","5808","88943","4502","(X)","(X)","31.8","(X)","(X)","(X)","6482","411","2.3","1.6","0.1","0.2","3.4","2.2","2.3","1.5","9.2","3.5","19.6","4.3","19.4","3.8","32.0","5.5","7.0","2.9","4.8","1.9","95867","7614","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2262","338","10.8","5.2","6.6","3.3","10.6","4.5","6.9","3.7","23.3","7.0","21.7","7.2","13.8","5.9","5.6","3.3","0.4","0.6","0.4","0.6","44725","5568","47263","4588","(X)","(X)","(X)","(X)","35.7","(X)"
